timestamp,hour,price_eur_mwh,bess_power_mw,soc_mwh,revenue_eur
2026-08-02 17:00:00,17,-20.64,0.0,20.0,-0.0
2026-08-02 18:00:00,18,0.53,0.0,20.0,0.0
2026-08-02 19:00:00,19,35.21,0.0,20.0,0.0
2026-08-02 20:00:00,20,26.99,0.0,20.0,0.0
2026-08-02 21:00:00,21,34.32,0.0,20.0,0.0
2026-08-02 22:00:00,22,37.73,10.0,9.339964182219479,377.29999999999995
2026-08-02 23:00:00,23,51.27,6.885496735364347,2.0,353.0194176221301
2026-08-03 00:00:00,0,78.53,0.0,2.0,0.0
2026-08-03 01:00:00,1,63.19,0.0,2.0,0.0
2026-08-03 02:00:00,2,81.45,0.0,2.0,0.0
2026-08-03 03:00:00,3,77.4,0.0,2.0,0.0
2026-08-03 04:00:00,4,76.72,0.0,2.0,0.0
2026-08-03 05:00:00,5,88.73,0.0,2.0,0.0
2026-08-03 06:00:00,6,58.77,0.0,2.0,0.0
2026-08-03 07:00:00,7,40.03,0.0,2.0,0.0
2026-08-03 08:00:00,8,10.45,0.0,2.0,0.0
2026-08-03 09:00:00,9,2.43,0.0,2.0,0.0
2026-08-03 10:00:00,10,-1.05,0.0,2.0,-0.0
2026-08-03 11:00:00,11,-0.47,0.0,2.0,-0.0
2026-08-03 12:00:00,12,-12.43,-10.0,11.38083151964686,124.3
2026-08-03 13:00:00,13,-6.09,-9.188064472004939,20.0,55.95531263451008
2026-08-03 14:00:00,14,-5.22,0.0,20.0,-0.0
2026-08-03 15:00:00,15,6.3,0.0,20.0,0.0
2026-08-03 16:00:00,16,38.24,0.0,20.0,0.0
2026-08-03 17:00:00,17,61.57,0.0,20.0,0.0
2026-08-03 18:00:00,18,71.6,0.0,20.0,0.0
2026-08-03 19:00:00,19,116.98,10.0,9.339964182219479,1169.8
2026-08-03 20:00:00,20,113.54,0.0,9.339964182219479,0.0
2026-08-03 21:00:00,21,107.14,0.0,9.339964182219479,0.0
2026-08-03 22:00:00,22,116.8,0.0,9.339964182219479,0.0
2026-08-03 23:00:00,23,127.77,6.885496735364347,2.0,879.7599178775026
2026-08-04 00:00:00,0,116.68,0.0,2.0,0.0
2026-08-04 01:00:00,1,130.94,4.165926057296536e-16,1.9999999999999996,5.454863579424084e-14
2026-08-04 02:00:00,2,98.85,0.0,1.9999999999999996,0.0
2026-08-04 03:00:00,3,127.71,0.0,1.9999999999999996,0.0
2026-08-04 04:00:00,4,123.09,0.0,1.9999999999999996,0.0
2026-08-04 05:00:00,5,121.18,0.0,1.9999999999999996,0.0
2026-08-04 06:00:00,6,90.37,0.0,1.9999999999999996,0.0
2026-08-04 07:00:00,7,55.06,0.0,1.9999999999999996,0.0
2026-08-04 08:00:00,8,52.96,0.0,1.9999999999999996,0.0
2026-08-04 09:00:00,9,44.37,0.0,1.9999999999999996,0.0
2026-08-04 10:00:00,10,43.7,0.0,1.9999999999999996,0.0
2026-08-04 11:00:00,11,22.01,-10.0,11.38083151964686,-220.10000000000002
2026-08-04 12:00:00,12,18.13,-9.188064472004939,20.0,-166.57960887744954
2026-08-04 13:00:00,13,23.26,0.0,20.0,0.0
2026-08-04 14:00:00,14,41.42,0.0,20.0,0.0
2026-08-04 15:00:00,15,47.47,0.0,20.0,0.0
2026-08-04 16:00:00,16,54.89,0.0,20.0,0.0
2026-08-04 17:00:00,17,80.57,0.0,20.0,0.0
2026-08-04 18:00:00,18,96.98,0.0,20.0,0.0
2026-08-04 19:00:00,19,138.94,10.0,9.339964182219479,1389.4
2026-08-04 20:00:00,20,125.42,0.0,9.339964182219479,0.0
2026-08-04 21:00:00,21,128.16,0.0,9.339964182219479,0.0
2026-08-04 22:00:00,22,127.3,0.0,9.339964182219479,0.0
2026-08-04 23:00:00,23,118.29,0.0,9.339964182219479,0.0
2026-08-05 00:00:00,0,131.83,6.885496735364347,2.0,907.7150346230819
2026-08-05 01:00:00,1,130.92,4.165926057296536e-16,1.9999999999999996,5.4540303942126244e-14
2026-08-05 02:00:00,2,128.16,0.0,1.9999999999999996,0.0
2026-08-05 03:00:00,3,125.44,0.0,1.9999999999999996,0.0
2026-08-05 04:00:00,4,115.11,0.0,1.9999999999999996,0.0
2026-08-05 05:00:00,5,122.1,0.0,1.9999999999999996,0.0
2026-08-05 06:00:00,6,86.62,0.0,1.9999999999999996,0.0
2026-08-05 07:00:00,7,62.12,0.0,1.9999999999999996,0.0
2026-08-05 08:00:00,8,48.84,0.0,1.9999999999999996,0.0
2026-08-05 09:00:00,9,38.03,0.0,1.9999999999999996,0.0
2026-08-05 10:00:00,10,38.12,0.0,1.9999999999999996,0.0
2026-08-05 11:00:00,11,16.62,0.0,1.9999999999999996,0.0
2026-08-05 12:00:00,12,13.66,0.0,1.9999999999999996,0.0
2026-08-05 13:00:00,13,11.64,-10.0,11.38083151964686,-116.4
2026-08-05 14:00:00,14,1.72,-9.188064472004939,20.0,-15.803470891848495
2026-08-05 15:00:00,15,25.66,0.0,20.0,0.0
2026-08-05 16:00:00,16,38.76,0.0,20.0,0.0
2026-08-05 17:00:00,17,73.48,0.0,20.0,0.0
2026-08-05 18:00:00,18,70.2,0.0,20.0,0.0
2026-08-05 19:00:00,19,107.44,0.0,20.0,0.0
2026-08-05 20:00:00,20,102.96,0.0,20.0,0.0
2026-08-05 21:00:00,21,92.08,0.0,20.0,0.0
2026-08-05 22:00:00,22,108.75,0.0,20.0,0.0
2026-08-05 23:00:00,23,103.79,0.0,20.0,0.0
2026-08-06 00:00:00,0,102.27,0.0,20.0,0.0
2026-08-06 01:00:00,1,86.84,0.0,20.0,0.0
2026-08-06 02:00:00,2,103.5,10.0,9.339964182219479,1035.0
2026-08-06 03:00:00,3,79.25,0.0,9.339964182219479,0.0
2026-08-06 04:00:00,4,93.36,0.0,9.339964182219479,0.0
2026-08-06 05:00:00,5,104.41,6.885496735364347,2.0,718.9147141393914
2026-08-06 06:00:00,6,42.16,0.0,2.0,0.0
2026-08-06 07:00:00,7,24.13,0.0,2.0,0.0
2026-08-06 08:00:00,8,10.56,0.0,2.0,0.0
2026-08-06 09:00:00,9,-9.98,0.0,2.0,-0.0
2026-08-06 10:00:00,10,-30.38,0.0,2.0,-0.0
2026-08-06 11:00:00,11,-25.38,0.0,2.0,-0.0
2026-08-06 12:00:00,12,-38.09,-10.0,11.38083151964686,380.90000000000003
2026-08-06 13:00:00,13,-25.09,0.0,11.38083151964686,-0.0
2026-08-06 14:00:00,14,-31.21,-9.188064472004939,20.0,286.75949217127413
2026-08-06 15:00:00,15,-2.36,0.0,20.0,-0.0
2026-08-06 16:00:00,16,-8.21,0.0,20.0,-0.0
2026-08-06 17:00:00,17,11.51,0.0,20.0,0.0
2026-08-06 18:00:00,18,39.19,0.0,20.0,0.0
2026-08-06 19:00:00,19,56.86,0.0,20.0,0.0
2026-08-06 20:00:00,20,67.58,0.0,20.0,0.0
2026-08-06 21:00:00,21,75.36,0.0,20.0,0.0
2026-08-06 22:00:00,22,51.27,0.0,20.0,0.0
2026-08-06 23:00:00,23,64.92,0.0,20.0,0.0
2026-08-07 00:00:00,0,64.93,0.0,20.0,0.0
2026-08-07 01:00:00,1,68.6,0.0,20.0,0.0
2026-08-07 02:00:00,2,52.04,0.0,20.0,0.0
2026-08-07 03:00:00,3,51.06,0.0,20.0,0.0
2026-08-07 04:00:00,4,65.58,0.0,20.0,0.0
2026-08-07 05:00:00,5,63.66,0.0,20.0,0.0
2026-08-07 06:00:00,6,28.21,0.0,20.0,0.0
2026-08-07 07:00:00,7,9.34,0.0,20.0,0.0
2026-08-07 08:00:00,8,-15.91,0.0,20.0,-0.0
2026-08-07 09:00:00,9,-22.41,0.0,20.0,-0.0
2026-08-07 10:00:00,10,-31.99,0.0,20.0,-0.0
2026-08-07 11:00:00,11,-46.01,0.0,20.0,-0.0
2026-08-07 12:00:00,12,-26.99,0.0,20.0,-0.0
2026-08-07 13:00:00,13,-35.33,0.0,20.0,-0.0
2026-08-07 14:00:00,14,-41.52,0.0,20.0,-0.0
2026-08-07 15:00:00,15,-15.51,0.0,20.0,-0.0
2026-08-07 16:00:00,16,-13.6,0.0,20.0,-0.0
2026-08-07 17:00:00,17,18.67,0.0,20.0,0.0
2026-08-07 18:00:00,18,42.4,0.0,20.0,0.0
2026-08-07 19:00:00,19,62.75,0.0,20.0,0.0
2026-08-07 20:00:00,20,78.23,0.0,20.0,0.0
2026-08-07 21:00:00,21,75.1,0.0,20.0,0.0
2026-08-07 22:00:00,22,79.72,10.0,9.339964182219479,797.2
2026-08-07 23:00:00,23,89.73,6.885496735364347,2.0,617.8356220642429
2026-08-08 00:00:00,0,42.56,0.0,2.0,0.0
2026-08-08 01:00:00,1,40.02,0.0,2.0,0.0
2026-08-08 02:00:00,2,40.51,0.0,2.0,0.0
2026-08-08 03:00:00,3,42.72,0.0,2.0,0.0
2026-08-08 04:00:00,4,50.3,0.0,2.0,0.0
2026-08-08 05:00:00,5,55.35,0.0,2.0,0.0
2026-08-08 06:00:00,6,21.52,0.0,2.0,0.0
2026-08-08 07:00:00,7,5.27,0.0,2.0,0.0
2026-08-08 08:00:00,8,-19.18,0.0,2.0,-0.0
2026-08-08 09:00:00,9,-22.09,0.0,2.0,-0.0
2026-08-08 10:00:00,10,-46.1,-10.0,11.38083151964686,461.0
2026-08-08 11:00:00,11,-27.85,0.0,11.38083151964686,-0.0
2026-08-08 12:00:00,12,-45.29,0.0,11.38083151964686,-0.0
2026-08-08 13:00:00,13,-52.8,-9.188064472004939,20.0,485.12980412186073
2026-08-08 14:00:00,14,-45.23,0.0,20.0,-0.0
2026-08-08 15:00:00,15,-18.89,0.0,20.0,-0.0
2026-08-08 16:00:00,16,-6.5,0.0,20.0,-0.0
2026-08-08 17:00:00,17,22.51,0.0,20.0,0.0
2026-08-08 18:00:00,18,44.75,0.0,20.0,0.0
2026-08-08 19:00:00,19,77.15,0.0,20.0,0.0
2026-08-08 20:00:00,20,72.65,0.0,20.0,0.0
2026-08-08 21:00:00,21,68.95,0.0,20.0,0.0
2026-08-08 22:00:00,22,79.1,10.0,9.339964182219479,791.0
2026-08-08 23:00:00,23,91.07,6.885496735364347,2.0,627.0621876896311
2026-08-09 00:00:00,0,87.43,0.0,2.0,0.0
2026-08-09 01:00:00,1,77.19,0.0,2.0,0.0
2026-08-09 02:00:00,2,89.92,0.0,2.0,0.0
2026-08-09 03:00:00,3,92.93,0.0,2.0,0.0
2026-08-09 04:00:00,4,84.02,0.0,2.0,0.0
2026-08-09 05:00:00,5,93.49,0.0,2.0,0.0
2026-08-09 06:00:00,6,58.78,0.0,2.0,0.0
2026-08-09 07:00:00,7,27.77,0.0,2.0,0.0
2026-08-09 08:00:00,8,20.98,0.0,2.0,0.0
2026-08-09 09:00:00,9,7.21,0.0,2.0,0.0
2026-08-09 10:00:00,10,0.06,0.0,2.0,0.0
2026-08-09 11:00:00,11,-6.94,0.0,2.0,-0.0
2026-08-09 12:00:00,12,-28.33,-10.0,11.38083151964686,283.29999999999995
2026-08-09 13:00:00,13,-21.8,-9.188064472004939,20.0,200.29980548970767
2026-08-09 14:00:00,14,-2.32,0.0,20.0,-0.0
2026-08-09 15:00:00,15,10.07,0.0,20.0,0.0
2026-08-09 16:00:00,16,26.53,0.0,20.0,0.0
2026-08-09 17:00:00,17,73.08,0.0,20.0,0.0
2026-08-09 18:00:00,18,69.27,0.0,20.0,0.0
2026-08-09 19:00:00,19,108.75,10.0,9.339964182219479,1087.5
2026-08-09 20:00:00,20,107.13,6.885496735364347,2.0,737.6432652595824
2026-08-09 21:00:00,21,104.44,0.0,2.0,0.0
2026-08-09 22:00:00,22,96.35,0.0,2.0,0.0
2026-08-09 23:00:00,23,104.48,0.0,2.0,0.0
2026-08-10 00:00:00,0,123.18,0.0,2.0,0.0
2026-08-10 01:00:00,1,126.83,0.0,2.0,0.0
2026-08-10 02:00:00,2,124.11,0.0,2.0,0.0
2026-08-10 03:00:00,3,127.83,4.165926057296536e-16,1.9999999999999996,5.3253032790421616e-14
2026-08-10 04:00:00,4,144.79,0.0,1.9999999999999996,0.0
2026-08-10 05:00:00,5,110.35,0.0,1.9999999999999996,0.0
2026-08-10 06:00:00,6,94.67,0.0,1.9999999999999996,0.0
2026-08-10 07:00:00,7,55.44,0.0,1.9999999999999996,0.0
2026-08-10 08:00:00,8,46.15,0.0,1.9999999999999996,0.0
2026-08-10 09:00:00,9,43.29,0.0,1.9999999999999996,0.0
2026-08-10 10:00:00,10,23.32,0.0,1.9999999999999996,0.0
2026-08-10 11:00:00,11,6.36,-10.0,11.38083151964686,-63.6
2026-08-10 12:00:00,12,5.63,-9.188064472004939,20.0,-51.72880297738781
2026-08-10 13:00:00,13,17.42,0.0,20.0,0.0
2026-08-10 14:00:00,14,10.96,0.0,20.0,0.0
2026-08-10 15:00:00,15,27.33,0.0,20.0,0.0
2026-08-10 16:00:00,16,38.36,0.0,20.0,0.0
2026-08-10 17:00:00,17,48.28,0.0,20.0,0.0
2026-08-10 18:00:00,18,88.6,0.0,20.0,0.0
2026-08-10 19:00:00,19,109.8,0.0,20.0,0.0
2026-08-10 20:00:00,20,86.74,0.0,20.0,0.0
2026-08-10 21:00:00,21,102.62,0.0,20.0,0.0
2026-08-10 22:00:00,22,94.01,0.0,20.0,0.0
2026-08-10 23:00:00,23,104.29,0.0,20.0,0.0
2026-08-11 00:00:00,0,89.3,0.0,20.0,0.0
2026-08-11 01:00:00,1,92.89,0.0,20.0,0.0
2026-08-11 02:00:00,2,96.02,10.0,9.339964182219479,960.1999999999999
2026-08-11 03:00:00,3,97.09,6.885496735364347,2.0,668.5128780365245
2026-08-11 04:00:00,4,78.76,0.0,2.0,0.0
2026-08-11 05:00:00,5,83.91,0.0,2.0,0.0
2026-08-11 06:00:00,6,45.99,0.0,2.0,0.0
2026-08-11 07:00:00,7,23.15,0.0,2.0,0.0
2026-08-11 08:00:00,8,23.61,0.0,2.0,0.0
2026-08-11 09:00:00,9,-2.98,0.0,2.0,-0.0
2026-08-11 10:00:00,10,-28.32,-10.0,11.38083151964686,283.2
2026-08-11 11:00:00,11,-18.84,0.0,11.38083151964686,-0.0
2026-08-11 12:00:00,12,-12.86,0.0,11.38083151964686,-0.0
2026-08-11 13:00:00,13,-20.85,0.0,11.38083151964686,-0.0
2026-08-11 14:00:00,14,-36.24,-9.188064472004939,20.0,332.975456465459
2026-08-11 15:00:00,15,-18.84,0.0,20.0,-0.0
2026-08-11 16:00:00,16,7.99,0.0,20.0,0.0
2026-08-11 17:00:00,17,8.23,0.0,20.0,0.0
2026-08-11 18:00:00,18,36.06,0.0,20.0,0.0
2026-08-11 19:00:00,19,72.74,0.0,20.0,0.0
2026-08-11 20:00:00,20,58.2,0.0,20.0,0.0
2026-08-11 21:00:00,21,64.29,0.0,20.0,0.0
2026-08-11 22:00:00,22,38.08,0.0,20.0,0.0
2026-08-11 23:00:00,23,55.15,0.0,20.0,0.0
2026-08-12 00:00:00,0,60.74,0.0,20.0,0.0
2026-08-12 01:00:00,1,52.29,0.0,20.0,0.0
2026-08-12 02:00:00,2,74.94,0.0,20.0,0.0
2026-08-12 03:00:00,3,50.14,0.0,20.0,0.0
2026-08-12 04:00:00,4,57.86,0.0,20.0,0.0
2026-08-12 05:00:00,5,62.31,0.0,20.0,0.0
2026-08-12 06:00:00,6,37.74,0.0,20.0,0.0
2026-08-12 07:00:00,7,-4.89,0.0,20.0,-0.0
2026-08-12 08:00:00,8,-1.12,0.0,20.0,-0.0
2026-08-12 09:00:00,9,-24.14,0.0,20.0,-0.0
2026-08-12 10:00:00,10,-42.12,0.0,20.0,-0.0
2026-08-12 11:00:00,11,-36.51,0.0,20.0,-0.0
2026-08-12 12:00:00,12,-40.22,0.0,20.0,-0.0
2026-08-12 13:00:00,13,-43.81,0.0,20.0,-0.0
2026-08-12 14:00:00,14,-31.31,0.0,20.0,-0.0
2026-08-12 15:00:00,15,-23.7,0.0,20.0,-0.0
2026-08-12 16:00:00,16,-4.74,0.0,20.0,-0.0
2026-08-12 17:00:00,17,17.84,0.0,20.0,0.0
2026-08-12 18:00:00,18,46.0,0.0,20.0,0.0
2026-08-12 19:00:00,19,59.61,0.0,20.0,0.0
2026-08-12 20:00:00,20,87.79,10.0,9.339964182219479,877.9000000000001
2026-08-12 21:00:00,21,56.4,0.0,9.339964182219479,0.0
2026-08-12 22:00:00,22,72.16,0.0,9.339964182219479,0.0
2026-08-12 23:00:00,23,79.5,6.885496735364347,2.0,547.3969904614656
2026-08-13 00:00:00,0,78.52,0.0,2.0,0.0
2026-08-13 01:00:00,1,72.83,0.0,2.0,0.0
2026-08-13 02:00:00,2,77.73,0.0,2.0,0.0
2026-08-13 03:00:00,3,77.08,0.0,2.0,0.0
2026-08-13 04:00:00,4,77.98,0.0,2.0,0.0
2026-08-13 05:00:00,5,91.2,0.0,2.0,0.0
2026-08-13 06:00:00,6,53.96,0.0,2.0,0.0
2026-08-13 07:00:00,7,27.63,0.0,2.0,0.0
2026-08-13 08:00:00,8,24.96,0.0,2.0,0.0
2026-08-13 09:00:00,9,7.97,0.0,2.0,0.0
2026-08-13 10:00:00,10,3.41,0.0,2.0,0.0
2026-08-13 11:00:00,11,-2.62,0.0,2.0,-0.0
2026-08-13 12:00:00,12,-14.62,-10.0,11.38083151964686,146.2
2026-08-13 13:00:00,13,-8.47,-9.188064472004939,20.0,77.82290607788184
2026-08-13 14:00:00,14,10.22,0.0,20.0,0.0
2026-08-13 15:00:00,15,21.35,0.0,20.0,0.0
2026-08-13 16:00:00,16,32.17,0.0,20.0,0.0
2026-08-13 17:00:00,17,52.25,0.0,20.0,0.0
2026-08-13 18:00:00,18,82.98,0.0,20.0,0.0
2026-08-13 19:00:00,19,104.79,0.0,20.0,0.0
2026-08-13 20:00:00,20,115.58,10.0,9.339964182219479,1155.8
2026-08-13 21:00:00,21,111.22,0.0,9.339964182219479,0.0
2026-08-13 22:00:00,22,112.69,0.0,9.339964182219479,0.0
2026-08-13 23:00:00,23,124.76,6.885496735364347,2.0,859.034572704056
2026-08-14 00:00:00,0,124.06,0.0,2.0,0.0
2026-08-14 01:00:00,1,125.4,0.0,2.0,0.0
2026-08-14 02:00:00,2,130.7,0.0,2.0,0.0
2026-08-14 03:00:00,3,121.73,0.0,2.0,0.0
2026-08-14 04:00:00,4,128.25,0.0,2.0,0.0
2026-08-14 05:00:00,5,121.47,0.0,2.0,0.0
2026-08-14 06:00:00,6,92.58,0.0,2.0,0.0
2026-08-14 07:00:00,7,70.25,0.0,2.0,0.0
2026-08-14 08:00:00,8,55.79,0.0,2.0,0.0
2026-08-14 09:00:00,9,46.54,0.0,2.0,0.0
2026-08-14 10:00:00,10,25.57,0.0,2.0,0.0
2026-08-14 11:00:00,11,43.11,0.0,2.0,0.0
2026-08-14 12:00:00,12,16.73,-10.0,11.38083151964686,-167.3
2026-08-14 13:00:00,13,17.71,-9.188064472004939,20.0,-162.72062179920746
2026-08-14 14:00:00,14,43.48,0.0,20.0,0.0
2026-08-14 15:00:00,15,51.26,0.0,20.0,0.0
2026-08-14 16:00:00,16,64.18,0.0,20.0,0.0
2026-08-14 17:00:00,17,81.51,0.0,20.0,0.0
2026-08-14 18:00:00,18,96.09,0.0,20.0,0.0
2026-08-14 19:00:00,19,123.97,0.0,20.0,0.0
2026-08-14 20:00:00,20,131.57,10.0,9.339964182219479,1315.6999999999998
2026-08-14 21:00:00,21,125.26,0.0,9.339964182219479,0.0
2026-08-14 22:00:00,22,138.1,6.885496735364347,2.0,950.8870991538163
2026-08-14 23:00:00,23,128.65,0.0,2.0,0.0
2026-08-15 00:00:00,0,91.16,0.0,2.0,0.0
2026-08-15 01:00:00,1,94.54,0.0,2.0,0.0
2026-08-15 02:00:00,2,99.67,4.165926057296536e-16,1.9999999999999996,4.152178501307458e-14
2026-08-15 03:00:00,3,91.02,0.0,1.9999999999999996,0.0
2026-08-15 04:00:00,4,88.04,0.0,1.9999999999999996,0.0
2026-08-15 05:00:00,5,95.57,0.0,1.9999999999999996,0.0
2026-08-15 06:00:00,6,59.46,0.0,1.9999999999999996,0.0
2026-08-15 07:00:00,7,29.87,0.0,1.9999999999999996,0.0
2026-08-15 08:00:00,8,9.2,0.0,1.9999999999999996,0.0
2026-08-15 09:00:00,9,-2.71,0.0,1.9999999999999996,-0.0
2026-08-15 10:00:00,10,-29.61,0.0,1.9999999999999996,-0.0
2026-08-15 11:00:00,11,-38.16,-10.0,11.38083151964686,381.59999999999997
2026-08-15 12:00:00,12,-36.65,-9.188064472004939,20.0,336.742562898981
2026-08-15 13:00:00,13,-31.63,0.0,20.0,-0.0
2026-08-15 14:00:00,14,-21.57,0.0,20.0,-0.0
2026-08-15 15:00:00,15,-1.8,0.0,20.0,-0.0
2026-08-15 16:00:00,16,7.82,0.0,20.0,0.0
2026-08-15 17:00:00,17,17.7,0.0,20.0,0.0
2026-08-15 18:00:00,18,39.5,0.0,20.0,0.0
2026-08-15 19:00:00,19,64.91,0.0,20.0,0.0
2026-08-15 20:00:00,20,70.99,0.0,20.0,0.0
2026-08-15 21:00:00,21,67.02,0.0,20.0,0.0
2026-08-15 22:00:00,22,70.08,0.0,20.0,0.0
2026-08-15 23:00:00,23,59.05,0.0,20.0,0.0
2026-08-16 00:00:00,0,67.99,10.0,9.339964182219479,679.9
2026-08-16 01:00:00,1,74.26,6.885496735364347,2.0,511.31698756815643
2026-08-16 02:00:00,2,59.31,0.0,2.0,0.0
2026-08-16 03:00:00,3,61.58,0.0,2.0,0.0
2026-08-16 04:00:00,4,62.09,0.0,2.0,0.0
2026-08-16 05:00:00,5,51.59,0.0,2.0,0.0
2026-08-16 06:00:00,6,19.8,0.0,2.0,0.0
2026-08-16 07:00:00,7,-6.03,0.0,2.0,-0.0
2026-08-16 08:00:00,8,-26.76,0.0,2.0,-0.0
2026-08-16 09:00:00,9,-51.6,0.0,2.0,-0.0
2026-08-16 10:00:00,10,-58.89,0.0,2.0,-0.0
2026-08-16 11:00:00,11,-64.1,-10.0,11.38083151964686,641.0
2026-08-16 12:00:00,12,-60.47,0.0,11.38083151964686,-0.0
2026-08-16 13:00:00,13,-63.31,-9.188064472004939,20.0,581.6963617226327
2026-08-16 14:00:00,14,-47.67,0.0,20.0,-0.0
2026-08-16 15:00:00,15,-60.24,0.0,20.0,-0.0
2026-08-16 16:00:00,16,-32.11,0.0,20.0,-0.0
2026-08-16 17:00:00,17,-19.04,0.0,20.0,-0.0
2026-08-16 18:00:00,18,18.35,0.0,20.0,0.0
2026-08-16 19:00:00,19,28.42,0.0,20.0,0.0
2026-08-16 20:00:00,20,27.25,0.0,20.0,0.0
2026-08-16 21:00:00,21,28.34,0.0,20.0,0.0
2026-08-16 22:00:00,22,15.4,0.0,20.0,0.0
2026-08-16 23:00:00,23,27.53,0.0,20.0,0.0
2026-08-17 00:00:00,0,56.6,0.0,20.0,0.0
2026-08-17 01:00:00,1,63.41,0.0,20.0,0.0
2026-08-17 02:00:00,2,64.56,0.0,20.0,0.0
2026-08-17 03:00:00,3,76.55,10.0,9.339964182219479,765.5
2026-08-17 04:00:00,4,68.96,0.0,9.339964182219479,0.0
2026-08-17 05:00:00,5,56.64,0.0,9.339964182219479,0.0
2026-08-17 06:00:00,6,19.03,0.0,9.339964182219479,0.0
2026-08-17 07:00:00,7,10.55,0.0,9.339964182219479,0.0
2026-08-17 08:00:00,8,-20.95,0.0,9.339964182219479,-0.0
2026-08-17 09:00:00,9,-9.51,0.0,9.339964182219479,-0.0
2026-08-17 10:00:00,10,-24.76,0.0,9.339964182219479,-0.0
2026-08-17 11:00:00,11,-43.88,-10.0,18.720795701866336,438.8
2026-08-17 12:00:00,12,-55.42,-1.3636363636363646,20.0,75.57272727272733
2026-08-17 13:00:00,13,-28.06,0.0,20.0,-0.0
2026-08-17 14:00:00,14,-32.65,0.0,20.0,-0.0
2026-08-17 15:00:00,15,-10.57,0.0,20.0,-0.0
2026-08-17 16:00:00,16,-18.24,0.0,20.0,-0.0
2026-08-17 17:00:00,17,7.92,0.0,20.0,0.0
2026-08-17 18:00:00,18,33.54,0.0,20.0,0.0
2026-08-17 19:00:00,19,70.08,0.0,20.0,0.0
2026-08-17 20:00:00,20,67.34,0.0,20.0,0.0
2026-08-17 21:00:00,21,77.22,10.0,9.339964182219479,772.2
2026-08-17 22:00:00,22,65.07,0.0,9.339964182219479,0.0
2026-08-17 23:00:00,23,73.9,0.0,9.339964182219479,0.0
2026-08-18 00:00:00,0,77.49,0.0,9.339964182219479,0.0
2026-08-18 01:00:00,1,82.19,0.0,9.339964182219479,0.0
2026-08-18 02:00:00,2,85.36,0.0,9.339964182219479,0.0
2026-08-18 03:00:00,3,72.3,0.0,9.339964182219479,0.0
2026-08-18 04:00:00,4,70.71,0.0,9.339964182219479,0.0
2026-08-18 05:00:00,5,94.92,0.0,9.339964182219479,0.0
